"ID","Holle_ID","Language_ID","Parameter_ID","Form","English","Collapsed_Holle_ID_Being_Separated","Dutch_in_Single_Holle_ID","Swadesh","Source"
286,"259/260","id","286_259/260_BOY","kanak-kanak (laki-laki)","little child (male)","259","klein kind (man)",FALSE,"holleli1980"
287,"259/260","id","287_259/260_GIRL","kanak-kanak (perempuan)","little child (female)","260","klein kind (vrouw)",FALSE,"holleli1980"
288,"261","id","288_261_SON","anak laki-laki","son",NA,NA,FALSE,"holleli1980"
289,"262","id","289_262_DAUGHTER","anak perempuan","daughter",NA,NA,FALSE,"holleli1980"
290,"263","id","290_263_GRANDFATHER","nenek laki-laki (kakek)","grandfather",NA,NA,FALSE,"holleli1980"
291,"264","id","291_264_GRANDMOTHER","nenek perempuan (nenek)","grandmother",NA,NA,FALSE,"holleli1980"
292,"265","id","292_265_NA","buyut","great-great-grandparents",NA,NA,FALSE,"holleli1980"
293,"266","id","293_266_NA","moyang","great-grandparents",NA,NA,FALSE,"holleli1980"
294,"267","id","294_267_ANCESTORS","leluhur, nenek moyang","ancestors",NA,NA,FALSE,"holleli1980"
295,"268","id","295_268_BROTHER","saudara laki-laki","brother",NA,NA,TRUE,"holleli1980"
296,"269","id","296_269_SISTER","saudara perempuan","sister",NA,NA,TRUE,"holleli1980"
297,"270","id","297_270_OLDER BROTHER","kakak laki-laki (kandung)","older brother",NA,NA,FALSE,"holleli1980"
298,"271","id","298_271_OLDER SISTER","kakak perempuan (kandung)","older sister",NA,NA,FALSE,"holleli1980"
299,"270/271","id","299_270/271_OLDER BROTHER","kakak laki-laki (kandung)","older brother","270","oudere broeder",TRUE,"holleli1980"
300,"270/271","id","300_270/271_OLDER SISTER","kakak perempuan (kandung)","older sister","271","oudere zuster",TRUE,"holleli1980"
301,"272","id","301_272_YOUNGER BROTHER","adik laki-laki (kandung)","younger brother",NA,NA,FALSE,"holleli1980"
302,"273","id","302_273_YOUNGER SISTER","adik perempuan (kandung)","younger sister",NA,NA,FALSE,"holleli1980"
303,"272/273","id","303_272/273_YOUNGER BROTHER","adik laki-laki (kandung)","younger brother","272","jongere broeder",TRUE,"holleli1980"
304,"272/273","id","304_272/273_YOUNGER SISTER","adik perempuan (kandung)","younger sister","273","jongere zuster",TRUE,"holleli1980"
305,"274","id","305_274_GRANDCHILD","cucu","grandchild",NA,NA,FALSE,"holleli1980"
306,"275","id","306_275_PATERNAL UNCLE (FATHER'S BROTHER)","paman FB","uncle FB",NA,NA,FALSE,"holleli1980"
307,"276","id","307_276_MATERNAL UNCLE (MOTHER'S BROTHER)","paman MB","uncle MB",NA,NA,FALSE,"holleli1980"
308,"275/276","id","308_275/276_PATERNAL UNCLE (FATHER'S BROTHER)","paman FB","uncle FB","275","oom <FB>",FALSE,"holleli1980"
309,"275/276","id","309_275/276_MATERNAL UNCLE (MOTHER'S BROTHER)","paman MB","uncle MB","276","oom <MB>",FALSE,"holleli1980"
310,"277","id","310_277_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","paman FBo","uncle FBo",NA,NA,FALSE,"holleli1980"
311,"278","id","311_278_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","paman FBy","uncle FBy",NA,NA,FALSE,"holleli1980"
312,"279","id","312_279_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","paman MBo","uncle MBo",NA,NA,FALSE,"holleli1980"
313,"277/279","id","313_277/279_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","paman FBo","uncle FBo","277","oom <FBo>",FALSE,"holleli1980"
314,"277/279","id","314_277/279_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","paman MBo","uncle MBo","279","oom <MBo>",FALSE,"holleli1980"
315,"280","id","315_280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","paman MBy","uncle MBy",NA,NA,FALSE,"holleli1980"
316,"277-280","id","316_277-280_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","paman FBo","uncle FBo","277","oom <FBo>",FALSE,"holleli1980"
317,"277-280","id","317_277-280_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","paman FBy","uncle FBy","278","oom <FBy>",FALSE,"holleli1980"
318,"277-280","id","318_277-280_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","paman MBo","uncle MBo","279","oom <MBo>",FALSE,"holleli1980"
319,"277-280","id","319_277-280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","paman MBy","uncle MBy","280","oom <MBy>",FALSE,"holleli1980"
320,"278/280","id","320_278/280_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","paman FBy","uncle FBy","278","oom <FBy>",FALSE,"holleli1980"
321,"278/280","id","321_278/280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","paman MBy","uncle MBy","280","oom <MBy>",FALSE,"holleli1980"
322,"281","id","322_281_PATERNAL AUNT (FATHER'S SISTER)","bibi FZ","aunt FZ",NA,NA,FALSE,"holleli1980"
323,"282","id","323_282_MATERNAL AUNT (MOTHER'S SISTER)","bibi MZ","aunt MZ",NA,NA,FALSE,"holleli1980"
324,"281/282","id","324_281/282_PATERNAL AUNT (FATHER'S SISTER)","bibi FZ","aunt FZ","281","tante <FZ>",FALSE,"holleli1980"
325,"281/282","id","325_281/282_MATERNAL AUNT (MOTHER'S SISTER)","bibi MZ","aunt MZ","282","tante <MZ>",FALSE,"holleli1980"
326,"283","id","326_283_PATERNAL AUNT (FATHER'S OLDER SISTER)","bibi FZo","aunt FZo",NA,NA,FALSE,"holleli1980"
327,"284","id","327_284_PATERNAL AUNT (FATHER'S SISTER)","bibi FZy","aunt FZy",NA,NA,FALSE,"holleli1980"
328,"285","id","328_285_MATERNAL AUNT (MOTHER'S OLDER SISTER)","bibi MZo","aunt MZo",NA,NA,FALSE,"holleli1980"
329,"283/285","id","329_283/285_PATERNAL AUNT (FATHER'S OLDER SISTER)","bibi FZo","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
330,"283/285","id","330_283/285_MATERNAL AUNT (MOTHER'S OLDER SISTER)","bibi MZo","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
331,"286","id","331_286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","bibi MZy","aunt MZy",NA,NA,FALSE,"holleli1980"
332,"284/286","id","332_284/286_PATERNAL AUNT (FATHER'S SISTER)","bibi FZy","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
333,"284/286","id","333_284/286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","bibi MZy","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
334,"281-286","id","334_281-286_PATERNAL AUNT (FATHER'S SISTER)","bibi FZ","aunt FZ","281","tante <FZ>",FALSE,"holleli1980"
335,"281-286","id","335_281-286_MATERNAL AUNT (MOTHER'S SISTER)","bibi MZ","aunt MZ","282","tante <MZ>",FALSE,"holleli1980"
336,"281-286","id","336_281-286_PATERNAL AUNT (FATHER'S OLDER SISTER)","bibi FZo","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
337,"281-286","id","337_281-286_PATERNAL AUNT (FATHER'S SISTER)","bibi FZy","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
338,"281-286","id","338_281-286_MATERNAL AUNT (MOTHER'S OLDER SISTER)","bibi MZo","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
339,"281-286","id","339_281-286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","bibi MZy","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
340,"283-286","id","340_283-286_PATERNAL AUNT (FATHER'S OLDER SISTER)","bibi FZo","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
341,"283-286","id","341_283-286_PATERNAL AUNT (FATHER'S SISTER)","bibi FZy","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
342,"283-286","id","342_283-286_MATERNAL AUNT (MOTHER'S OLDER SISTER)","bibi MZo","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
343,"283-286","id","343_283-286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","bibi MZy","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
344,"287","id","344_287_NEPHEW","kemenakan (laki-laki) BoS","nephew BoS",NA,NA,FALSE,"holleli1980"
345,"288","id","345_288_NEPHEW","kemenakan (laki-laki) ByS","nephew ByS",NA,NA,FALSE,"holleli1980"
346,"289","id","346_289_NEPHEW","kemenakan laki-laki ZoS","nephew ZoS",NA,NA,FALSE,"holleli1980"
347,"287/289","id","347_287/289_NEPHEW","kemenakan (laki-laki) BoS","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
348,"287/289","id","348_287/289_NEPHEW","kemenakan laki-laki ZoS","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
349,"290","id","349_290_NEPHEW","kemenakan laki-laki ZyS","nephew ZyS",NA,NA,FALSE,"holleli1980"
350,"288/290","id","350_288/290_NEPHEW","kemenakan (laki-laki) ByS","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
351,"288/290","id","351_288/290_NEPHEW","kemenakan laki-laki ZyS","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
352,"287-290","id","352_287-290_NEPHEW","kemenakan (laki-laki) BoS","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
353,"287-290","id","353_287-290_NEPHEW","kemenakan (laki-laki) ByS","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
354,"287-290","id","354_287-290_NEPHEW","kemenakan laki-laki ZoS","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
355,"287-290","id","355_287-290_NEPHEW","kemenakan laki-laki ZyS","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
356,"291","id","356_291_NIECE","kemenakan perempuan BoD","niece BoD",NA,NA,FALSE,"holleli1980"
357,"292","id","357_292_NIECE","kemenakan perempuan ByD","niece ByD",NA,NA,FALSE,"holleli1980"
358,"293","id","358_293_NIECE","kemenakan perempuan ZoD","niece ZoD",NA,NA,FALSE,"holleli1980"
359,"291/293","id","359_291/293_NIECE","kemenakan perempuan BoD","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
360,"291/293","id","360_291/293_NIECE","kemenakan perempuan ZoD","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
361,"294","id","361_294_NIECE","kemenakan perempuan ZyD","niece ZyD",NA,NA,FALSE,"holleli1980"
362,"292/294","id","362_292/294_NIECE","kemenakan perempuan ByD","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
363,"292/294","id","363_292/294_NIECE","kemenakan perempuan ZyD","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
364,"291-294","id","364_291-294_NIECE","kemenakan perempuan BoD","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
365,"291-294","id","365_291-294_NIECE","kemenakan perempuan ByD","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
366,"291-294","id","366_291-294_NIECE","kemenakan perempuan ZoD","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
367,"291-294","id","367_291-294_NIECE","kemenakan perempuan ZyD","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
368,"287-294","id","368_287-294_NEPHEW","kemenakan (laki-laki) BoS","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
369,"287-294","id","369_287-294_NEPHEW","kemenakan (laki-laki) ByS","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
370,"287-294","id","370_287-294_NEPHEW","kemenakan laki-laki ZoS","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
371,"287-294","id","371_287-294_NEPHEW","kemenakan laki-laki ZyS","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
372,"287-294","id","372_287-294_NIECE","kemenakan perempuan BoD","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
373,"287-294","id","373_287-294_NIECE","kemenakan perempuan ByD","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
374,"287-294","id","374_287-294_NIECE","kemenakan perempuan ZoD","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
375,"287-294","id","375_287-294_NIECE","kemenakan perempuan ZyD","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
376,"295","id","376_295_MALE COUSIN","saudara sepupu laki-laki FB/FZS, MB/MZS","cousin FB/FZS MB/MZS",NA,NA,FALSE,"holleli1980"
377,"287-290/295","id","377_287-290/295_NEPHEW","kemenakan (laki-laki) BoS","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
378,"287-290/295","id","378_287-290/295_NEPHEW","kemenakan (laki-laki) ByS","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
379,"287-290/295","id","379_287-290/295_NEPHEW","kemenakan laki-laki ZoS","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
380,"287-290/295","id","380_287-290/295_NEPHEW","kemenakan laki-laki ZyS","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
381,"287-290/295","id","381_287-290/295_MALE COUSIN","saudara sepupu laki-laki FB/FZS, MB/MZS","cousin FB/FZS MB/MZS","295","neef <FB/FZS, MB/MZS>",FALSE,"holleli1980"
382,"296","id","382_296_FEMALE COUSIN","saudara sepupu perempuan FB/FZD, MB/MZD","cousin FB/FZD MB/MZD",NA,NA,FALSE,"holleli1980"
383,"295/296","id","383_295/296_MALE COUSIN","saudara sepupu laki-laki FB/FZS, MB/MZS","cousin FB/FZS MB/MZS","295","neef <FB/FZS, MB/MZS>",FALSE,"holleli1980"
384,"295/296","id","384_295/296_FEMALE COUSIN","saudara sepupu perempuan FB/FZD, MB/MZD","cousin FB/FZD MB/MZD","296","nicht <FB/FZD, MB/FZD>",FALSE,"holleli1980"
385,"291-294/296","id","385_291-294/296_NIECE","kemenakan perempuan BoD","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
386,"291-294/296","id","386_291-294/296_NIECE","kemenakan perempuan ByD","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
387,"291-294/296","id","387_291-294/296_NIECE","kemenakan perempuan ZoD","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
388,"291-294/296","id","388_291-294/296_NIECE","kemenakan perempuan ZyD","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
389,"291-294/296","id","389_291-294/296_FEMALE COUSIN","saudara sepupu perempuan FB/FZD, MB/MZD","cousin FB/FZD MB/MZD","296","nicht <FB/FZD, MB/FZD>",FALSE,"holleli1980"
390,"297","id","390_297_PARENTS-IN-LAW","mertua","parents-in-law",NA,NA,FALSE,"holleli1980"
391,"298","id","391_298_PARENTS","besan","respective parents of the married couple",NA,NA,FALSE,"holleli1980"
392,"297/298","id","392_297/298_PARENTS-IN-LAW","mertua","parents-in-law","297","schoonouders",FALSE,"holleli1980"
393,"297/298","id","393_297/298_PARENTS","besan","respective parents of the married couple","298","wederzijdse ouders der gehuwden",FALSE,"holleli1980"
394,"299","id","394_299_SON-IN-LAW","menantu laki-laki","son-in-law",NA,NA,FALSE,"holleli1980"
395,"300","id","395_300_DAUGHTER-IN-LAW","menantu perempuan","daughter-in-law",NA,NA,FALSE,"holleli1980"
396,"301","id","396_301_NA","menantu","son or daughter-in-law",NA,NA,FALSE,"holleli1980"
397,"302","id","397_302_STEPSON","anak tiri laki-laki","stepson",NA,NA,FALSE,"holleli1980"
398,"303","id","398_303_STEPDAUGHTER","anak tiri perempuan","stepdaughter",NA,NA,FALSE,"holleli1980"
399,"302/303","id","399_302/303_STEPSON","anak tiri laki-laki","stepson","302","stiefzoon",FALSE,"holleli1980"
400,"302/303","id","400_302/303_STEPDAUGHTER","anak tiri perempuan","stepdaughter","303","stiefdochter",FALSE,"holleli1980"
401,"304","id","401_304_NA","ayah dan ibu tiri","stepparents",NA,NA,FALSE,"holleli1980"
402,"305","id","402_305_NA","anak pungut ; anak angkat","adopted child",NA,NA,FALSE,"holleli1980"
403,"306","id","403_306_BROTHER-IN-LAW (OF MAN)","ipar laki-laki WB","brother-in-law WB",NA,NA,FALSE,"holleli1980"
404,"307","id","404_307_NA","ipar laki-laki HB","brother-in-law HB",NA,NA,FALSE,"holleli1980"
405,"306/307","id","405_306/307_BROTHER-IN-LAW (OF MAN)","ipar laki-laki WB","brother-in-law WB","306","zwager <WB>",FALSE,"holleli1980"
406,"306/307","id","406_306/307_NA","ipar laki-laki HB","brother-in-law HB","307","zwager <HB>",FALSE,"holleli1980"
407,"308","id","407_308_NA","biras laki-laki WZH","brother-in-law WZH",NA,NA,FALSE,"holleli1980"
408,"309","id","408_309_NA","biras laki-laki HZH","brother-in-law HZH",NA,NA,FALSE,"holleli1980"
409,"306-309","id","409_306-309_BROTHER-IN-LAW (OF MAN)","ipar laki-laki WB","brother-in-law WB","306","zwager <WB>",FALSE,"holleli1980"
410,"306-309","id","410_306-309_NA","ipar laki-laki HB","brother-in-law HB","307","zwager <HB>",FALSE,"holleli1980"
411,"306-309","id","411_306-309_NA","biras laki-laki WZH","brother-in-law WZH","308","zwager <WZH>",FALSE,"holleli1980"
412,"306-309","id","412_306-309_NA","biras laki-laki HZH","brother-in-law HZH","309","zwager <HZH>",FALSE,"holleli1980"
413,"308/309","id","413_308/309_NA","biras laki-laki WZH","brother-in-law WZH","308","zwager <WZH>",FALSE,"holleli1980"
414,"308/309","id","414_308/309_NA","biras laki-laki HZH","brother-in-law HZH","309","zwager <HZH>",FALSE,"holleli1980"
415,"310","id","415_310_BROTHER-IN-LAW","ipar laki-laki","brother-in-law",NA,NA,FALSE,"holleli1980"
416,"311","id","416_311_SISTER-IN-LAW","ipar perempuan HZ","sister-in-law HZ",NA,NA,FALSE,"holleli1980"
417,"312","id","417_312_SISTER-IN-LAW","ipar perempuan WZ","sister-in-law WZ",NA,NA,FALSE,"holleli1980"
418,"311/312","id","418_311/312_SISTER-IN-LAW","ipar perempuan HZ","sister-in-law HZ","311","schoonzuster <HZ>",FALSE,"holleli1980"
419,"311/312","id","419_311/312_SISTER-IN-LAW","ipar perempuan WZ","sister-in-law WZ","312","schoonzuster <WZ>",FALSE,"holleli1980"
420,"313","id","420_313_NA","biras perempuan HBW","sister-in-law HBW",NA,NA,FALSE,"holleli1980"
421,"314","id","421_314_NA","biras perempuan WBW","sister-in-law WBW",NA,NA,FALSE,"holleli1980"
422,"310/314","id","422_310/314_BROTHER-IN-LAW","ipar laki-laki","brother-in-law","310","schoonbroer",FALSE,"holleli1980"
423,"310/314","id","423_310/314_NA","biras perempuan WBW","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
424,"313/314","id","424_313/314_NA","biras perempuan HBW","sister-in-law HBW","313","schoonzuster <HBW>",FALSE,"holleli1980"
425,"313/314","id","425_313/314_NA","biras perempuan WBW","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
426,"311-314","id","426_311-314_SISTER-IN-LAW","ipar perempuan HZ","sister-in-law HZ","311","schoonzuster <HZ>",FALSE,"holleli1980"
427,"311-314","id","427_311-314_SISTER-IN-LAW","ipar perempuan WZ","sister-in-law WZ","312","schoonzuster <WZ>",FALSE,"holleli1980"
428,"311-314","id","428_311-314_NA","biras perempuan HBW","sister-in-law HBW","313","schoonzuster <HBW>",FALSE,"holleli1980"
429,"311-314","id","429_311-314_NA","biras perempuan WBW","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
430,"315","id","430_315_FAMILY","keluarga","related",NA,NA,FALSE,"holleli1980"
431,"316","id","431_316_NA","bukan keluarga","unrelated",NA,NA,FALSE,"holleli1980"
432,"317","id","432_317_HUSBAND","suami","husband",NA,NA,TRUE,"holleli1980"
433,"318","id","433_318_WIFE","istri","wife",NA,NA,TRUE,"holleli1980"
434,"319","id","434_319_FRIEND","teman, sahabat","friend",NA,NA,FALSE,"holleli1980"
435,"320","id","435_320_FRIEND","sekutu, teman","comrade, friend",NA,NA,FALSE,"holleli1980"
436,"321","id","436_321_COMPANION","sekutu, teman","comrade, mate",NA,NA,FALSE,"holleli1980"
437,"322","id","437_322_FRIEND","sahabat, teman perempuan","friend (female)",NA,NA,FALSE,"holleli1980"
438,"323","id","438_323_GUEST","tamu","guest",NA,NA,FALSE,"holleli1980"
439,"324","id","439_324_GUEST OR STRANGER","tamu, orang asing","guest, stranger",NA,NA,FALSE,"holleli1980"
440,"325","id","440_325_VILLAGE","desa, kampung","village",NA,NA,FALSE,"holleli1980"
441,"326","id","441_326_COUNTRY","negara","country",NA,NA,FALSE,"holleli1980"
442,"327","id","442_327_TOWN","kota (ibu kota)","town (capital)",NA,NA,FALSE,"holleli1980"
443,"328","id","443_328_VILLAGE","desa utama","main village",NA,NA,FALSE,"holleli1980"
444,"329","id","444_329_NA","dukuh","hamlet",NA,NA,FALSE,"holleli1980"
445,"330","id","445_330_TRIBE","rakyat, bangsa (suku bangsa)","people (tribe)",NA,NA,FALSE,"holleli1980"
446,"331","id","446_331_SORCERER","tukang sihir","sorcerer",NA,NA,FALSE,"holleli1980"
447,"332","id","447_332_MAGIC","jimat","talisman",NA,NA,FALSE,"holleli1980"
448,"333","id","448_333_BEWITCH","mantera","incantation",NA,NA,FALSE,"holleli1980"
449,"334","id","449_334_MAGIC","tongkat mantera","magic wand",NA,NA,FALSE,"holleli1980"
450,"335","id","450_335_MAGIC","buku mantera","magic book",NA,NA,FALSE,"holleli1980"
451,"336","id","451_336_MAGIC","tulisan suci","sacred, magic writings",NA,NA,FALSE,"holleli1980"
452,"337","id","452_337_IDOL","patung pemujaan","idol",NA,NA,FALSE,"holleli1980"
453,"338","id","453_338_OMEN","pertanda","omen",NA,NA,FALSE,"holleli1980"
454,"339","id","454_339_GHOST","setan","ghost",NA,NA,FALSE,"holleli1980"
455,"340","id","455_340_SPIRIT","ruh baik","spirit",NA,NA,FALSE,"holleli1980"
456,"341","id","456_341_DEMON","ruh jahat","evil spirit",NA,NA,FALSE,"holleli1980"
457,"342","id","457_342_NA","suanggi","vampire (witch, werewolf)",NA,NA,FALSE,"holleli1980"
458,"343","id","458_343_SOUL","jiwa, nyawa, ruh","soul, spirit",NA,NA,FALSE,"holleli1980"
459,"344","id","459_344_GHOST","ruh orang mati","soul, ghost",NA,NA,FALSE,"holleli1980"
460,"343/344","id","460_343/344_SOUL","jiwa, nyawa, ruh","soul, spirit","343","ziel, geest (v.e. levende)",FALSE,"holleli1980"
461,"343/344","id","461_343/344_GHOST","ruh orang mati","soul, ghost","344","ziel, geest (v.e. dode)",FALSE,"holleli1980"
462,"345","id","462_345_DEITY","yang maha kuasa","the supreme being",NA,NA,FALSE,"holleli1980"
463,"346","id","463_346_RELIGION","agama","religion",NA,NA,FALSE,"holleli1980"
464,"347","id","464_347_WORSHIP","menyembah","to worship",NA,NA,FALSE,"holleli1980"
465,"348","id","465_348_NA","semangat","vital spirit, vitality",NA,NA,FALSE,"holleli1980"
466,"349","id","466_349_GOD","allah ; tuhan","god",NA,NA,FALSE,"holleli1980"
467,"350","id","467_350_ANCESTORS","patung nenek moyang","statue representing an ancestor/ancestors",NA,NA,FALSE,"holleli1980"
468,"351","id","468_351_NA","tulisan","writing",NA,NA,FALSE,"holleli1980"
469,"352","id","469_352_LETTER","huruf","letter",NA,NA,FALSE,"holleli1980"
470,"353","id","470_353_PAPER","kertas","paper",NA,NA,FALSE,"holleli1980"
471,"354","id","471_354_LETTER","surat","letter",NA,NA,FALSE,"holleli1980"
